id,amount,counterparty,account,type,timestamp,label,jurisdiction,account_age_days,daily_txn_count
txn_01831,7798.69,Apex Solutions,AGGX17393638546785,wire,2024-05-10T13:41:00,normal,US,383,2
txn_01832,951.26,Apex Solutions,HXBM73830284395995,internal,2024-05-06T12:11:00,normal,AU,399,1
txn_01833,2151.09,Pacific Trading Co,JJGN99577738721489,ach,2024-05-07T10:27:00,normal,CH,821,1
txn_01834,10000.0,Rapid Transfer SA,DDXR24493534874016,wire,2024-05-12T23:26:00,suspicious,VU,43,1
txn_01835,3746.11,Atlas Financial,KEMS65827109104300,internal,2024-05-08T13:39:00,normal,CH,2182,1
txn_01836,10902.91,Unnamed Trust,HXBM73830284395995,ach,2024-05-12T22:18:00,suspicious,PA,34,2
txn_01837,1600.88,Pinnacle Holdings,LGVI19283276483503,ach,2024-05-10T09:10:00,normal,US,1042,2
txn_01838,421.6,Sterling Industries,CQHI73829973763116,wire,2024-05-07T10:36:00,normal,UK,1790,1
txn_01839,3432.69,Summit Capital,NSVZ22219693792374,ach,2024-05-06T12:44:00,normal,CH,2670,1
txn_01840,2281.37,Coastal Ventures,RADN24565060983584,internal,2024-05-08T10:40:00,normal,US,1099,1
txn_01841,1056.99,Horizon Group,RVZL16060715969664,ach,2024-05-07T11:02:00,normal,MX,338,1
txn_01842,2340.03,GlobalTech Inc,EVPR24896383465787,wire,2024-05-10T11:14:00,normal,UK,659,1
txn_01843,50510.82,Anonymous Trading BVI,EOFB46537556464170,wire,2024-05-12T00:21:00,suspicious,IN,77,1
txn_01844,1264.09,Coastal Ventures,HMCL30515220472779,internal,2024-05-09T12:00:00,normal,FR,1957,1
txn_01845,975.48,Nordic Ventures,HJEV83644089268705,internal,2024-05-08T13:44:00,normal,CA,3568,1
txn_01846,1594.28,Summit Capital,CYFI78261375060685,wire,2024-05-07T14:18:00,normal,CH,351,1
txn_01847,4090.45,Summit Capital,UMLI05153195205852,ach,2024-05-09T14:18:00,normal,DE,787,2
txn_01848,1838.38,Coastal Ventures,UMLI05153195205852,ach,2024-05-09T11:45:00,normal,DE,787,2
txn_01849,10000.0,Offshore Holdings Ltd,THHE72795687833918,wire,2024-05-12T05:24:00,suspicious,WS,84,1
txn_01850,3785.22,Pacific Trading Co,SREN20450533158692,ach,2024-05-07T09:02:00,normal,BR,830,1
txn_01851,55.94,Summit Capital,ZNRY99809402445502,ach,2024-05-08T13:03:00,normal,FR,983,1
txn_01852,4029.23,Vanguard Services,RMQE30047868633752,ach,2024-05-07T13:12:00,normal,US,1360,1
txn_01853,349443.39,Shell Corp International,UGYJ54019380262067,wire,2024-05-06T07:08:00,violation,KY,11,1
txn_01854,2020.88,Acme Corp,UZTO11798089324609,ach,2024-05-06T12:14:00,normal,DE,1040,1
txn_01855,681.43,Delta Systems,HJWJ71349361832421,ach,2024-05-09T13:50:00,normal,DE,832,2
txn_01856,664.66,Apex Solutions,YKDC61559407816184,internal,2024-05-10T09:39:00,normal,CH,711,1
txn_01857,10000.0,Unnamed Trust,NSVZ22219693792374,ach,2024-05-11T02:58:00,suspicious,PA,22,1
txn_01858,8395.89,Delta Systems,QSKD71870262174596,wire,2024-05-06T16:05:00,normal,US,2722,1
txn_01859,364766.96,Offshore Holdings Ltd,IKHC47379965075273,wire,2024-05-08T04:03:00,violation,VG,15,1
txn_01860,1421.11,Atlas Financial,WLOP59017518636374,internal,2024-05-10T09:29:00,normal,MX,1464,1
txn_01861,2832.35,Summit Capital,VMFE44472126464715,internal,2024-05-10T11:59:00,normal,CA,1412,1
txn_01862,498.72,Eagle Partners,CQHI73829973763116,wire,2024-05-09T12:09:00,normal,UK,1790,1
txn_01863,485.25,Blue Ridge Capital,RVZL16060715969664,wire,2024-05-08T17:24:00,normal,MX,338,1
txn_01864,1240.0,Vanguard Services,OHLD58506431713900,ach,2024-05-07T08:40:00,normal,BR,1364,1
txn_01865,370.05,Delta Systems,HJEV83644089268705,wire,2024-05-06T15:07:00,normal,CA,3568,2
txn_01866,908.59,GlobalTech Inc,EVPR24896383465787,wire,2024-05-09T12:51:00,normal,UK,659,1
txn_01867,10000.0,Unknown Entity LLC,JCIG84249818299229,wire,2024-05-07T03:38:00,suspicious,PA,80,1
txn_01868,1253.73,Atlas Financial,GWSP40148902503926,wire,2024-05-06T12:31:00,normal,AU,1659,1
txn_01869,1694.15,Horizon Group,XRKL74443135182337,ach,2024-05-08T08:15:00,normal,UK,1692,1
txn_01870,614.22,Nordic Ventures,BBRJ27109477752047,ach,2024-05-09T15:43:00,normal,CH,879,1
txn_01871,10000.0,Unnamed Trust,JILQ77175355609320,wire,2024-05-07T01:12:00,suspicious,AE,3,1
txn_01872,1133.23,Nordic Ventures,OHNK76615654527111,ach,2024-05-10T12:59:00,normal,CA,2479,1
txn_01873,1211.99,Nordic Ventures,LVXV49651370985931,internal,2024-05-06T16:39:00,normal,TR,1729,1
txn_01874,223.89,Coastal Ventures,UVNM09379660334191,internal,2024-05-07T09:25:00,normal,CH,1986,1
txn_01875,339093.06,Shell Corp International,ANPD65726284987769,wire,2024-05-09T10:14:00,violation,VG,15,1
txn_01876,1088.88,Blue Ridge Capital,EVHB91307562636897,ach,2024-05-09T13:05:00,normal,DE,1736,1
txn_01877,3828.75,Summit Capital,THHE72795687833918,ach,2024-05-08T14:36:00,normal,JP,1629,1
txn_01878,345.84,Horizon Group,JILQ77175355609320,ach,2024-05-10T12:25:00,normal,AU,1327,1
txn_01879,5532.79,Pacific Trading Co,YUWD72400504556238,wire,2024-05-09T15:11:00,normal,FR,1177,1
txn_01880,117098.16,Unnamed Trust,TBJV21020275884252,wire,2024-05-06T12:21:00,violation,WS,20,1
txn_01881,905.61,GlobalTech Inc,OUIX73384842199330,ach,2024-05-07T12:41:00,normal,UK,1218,1
txn_01882,2007.45,Meridian Partners,LVXV49651370985931,internal,2024-05-07T18:04:00,normal,TR,1729,1
txn_01883,1256.28,Pinnacle Holdings,GOWI52991241904966,internal,2024-05-08T12:34:00,normal,DE,2915,1
txn_01884,6381.51,Atlas Financial,OQWL19108839822587,ach,2024-05-06T08:06:00,normal,TR,2767,1
txn_01885,222.03,Blue Ridge Capital,XECJ56232858842474,ach,2024-05-06T12:02:00,normal,CH,1487,1
txn_01886,14400.71,Cayman Investments Ltd,HXBM73830284395995,wire,2024-05-12T23:33:00,suspicious,VG,37,2
txn_01887,4809.13,Pinnacle Holdings,UZTO11798089324609,ach,2024-05-09T10:46:00,normal,DE,1040,1
txn_01888,675.52,Vanguard Services,XNQD17758917839084,ach,2024-05-07T18:04:00,normal,CH,1958,1
txn_01889,357.16,Vanguard Services,LGVI19283276483503,ach,2024-05-10T08:16:00,normal,US,1042,2
txn_01890,2216.52,Pinnacle Holdings,OHLD58506431713900,ach,2024-05-10T10:28:00,normal,BR,1364,1
txn_01891,11807.3,Summit Capital,AGGX17393638546785,wire,2024-05-10T10:06:00,normal,US,383,2
txn_01892,3629.95,Acme Corp,JJGN99577738721489,internal,2024-05-06T13:03:00,normal,CH,821,1
txn_01893,719.81,Atlas Financial,HJWJ71349361832421,wire,2024-05-09T10:12:00,normal,DE,832,2
txn_01894,702.07,Acme Corp,ESVM12018366752545,internal,2024-05-07T12:35:00,normal,US,1866,1
txn_01895,1315.02,GlobalTech Inc,OVZJ06403910651801,wire,2024-05-10T16:49:00,normal,FR,2532,1
txn_01896,709.46,Horizon Group,USFY26801824225358,ach,2024-05-07T08:54:00,normal,CA,1695,1
txn_01897,182723.65,Rapid Transfer SA,PBJN22656766182512,wire,2024-05-10T16:57:00,violation,BZ,7,1
txn_01898,1431.45,Blue Ridge Capital,CMQO84991216558523,wire,2024-05-06T12:56:00,normal,CA,63,1
txn_01899,812.67,Pinnacle Holdings,ACAI32898614341036,wire,2024-05-06T12:12:00,normal,TR,473,1
txn_01900,10000.0,Unknown Entity LLC,BFZJ99471746488771,wire,2024-05-18T01:29:00,suspicious,WS,42,1
txn_01901,51343.18,Offshore Holdings Ltd,LCOD33959629233095,wire,2024-05-16T22:31:00,suspicious,VG,81,1
txn_01902,3497.75,Atlas Financial,KJKR92975001701277,ach,2024-05-17T12:33:00,normal,JP,1259,1
txn_01903,2908.59,Atlas Financial,NSVZ22219693792374,internal,2024-05-16T13:58:00,normal,CH,2670,2
txn_01904,1071.88,Pacific Trading Co,JILQ77175355609320,ach,2024-05-17T14:44:00,normal,AU,1327,1
txn_01905,3234.66,Blue Ridge Capital,MRQW68058911352909,wire,2024-05-16T13:34:00,normal,CH,1252,1
txn_01906,12329.33,Shell Corp International,HGTQ45461567933410,wire,2024-05-19T22:39:00,suspicious,BZ,29,1
txn_01907,602.72,Pacific Trading Co,YANE31203875099770,wire,2024-05-16T08:47:00,normal,CA,2467,1
txn_01908,10000.0,Unnamed Trust,ZOBR66882634351751,wire,2024-05-16T02:27:00,suspicious,VU,57,1
txn_01909,562.67,Eagle Partners,HJEV83644089268705,internal,2024-05-15T11:43:00,normal,CA,3568,1
txn_01910,7636.27,Meridian Partners,RMQE30047868633752,wire,2024-05-16T10:17:00,normal,US,1360,2
txn_01911,293.03,Blue Ridge Capital,UGIV12328120679740,wire,2024-05-15T11:13:00,normal,TR,1910,1
txn_01912,545.31,Pacific Trading Co,ZOBR66882634351751,internal,2024-05-13T17:16:00,normal,DE,3288,1
txn_01913,427.81,Atlas Financial,YKDC61559407816184,ach,2024-05-15T14:10:00,normal,CH,711,1
txn_01914,101.48,Summit Capital,IKHC47379965075273,internal,2024-05-13T09:01:00,normal,US,3527,1
txn_01915,19212.66,Offshore Holdings Ltd,QKCM12275304637454,wire,2024-05-18T00:55:00,suspicious,VU,40,1
txn_01916,695.49,Apex Solutions,UVUM56101438889937,internal,2024-05-13T11:35:00,normal,CH,2905,1
txn_01917,15000.0,Acme Corp,QSKD71870262174596,ach,2024-05-15T10:58:00,normal,US,2722,1
txn_01918,255.67,Apex Solutions,UDAX43321819600133,wire,2024-05-17T12:56:00,normal,AU,3281,1
txn_01919,10000.0,Unnamed Trust,LGVI19283276483503,wire,2024-05-18T03:52:00,suspicious,BZ,73,1
txn_01920,775.94,Atlas Financial,LNNO01065133387262,wire,2024-05-13T11:41:00,normal,CA,1325,1
txn_01921,66.57,Pacific Trading Co,EDBJ69632595327877,ach,2024-05-15T13:58:00,normal,AU,485,1
txn_01922,2160.18,Nordic Ventures,OIVA74821759464743,internal,2024-05-16T10:17:00,normal,FR,1149,1
txn_01923,33630.62,Shell Corp International,RMQE30047868633752,wire,2024-05-16T22:09:00,suspicious,WS,45,2
txn_01924,3072.32,Summit Capital,HGTQ45461567933410,ach,2024-05-14T17:54:00,normal,CA,1070,1
txn_01925,200.16,Eagle Partners,ARRN00848408621182,internal,2024-05-13T12:16:00,normal,CH,2596,1
txn_01926,11944.47,Rapid Transfer SA,RADN24565060983584,wire,2024-05-19T23:20:00,suspicious,PA,41,1
txn_01927,897.54,Acme Corp,QTAR38637940265423,wire,2024-05-17T16:03:00,normal,DE,2225,1
txn_01928,3299.27,Delta Systems,NSVZ22219693792374,internal,2024-05-14T18:40:00,normal,CH,2670,1
txn_01929,289.12,Nordic Ventures,ANPD65726284987769,wire,2024-05-17T12:20:00,normal,CH,3234,1
txn_01930,1442.17,Nordic Ventures,YSTC02290147679764,ach,2024-05-15T08:08:00,normal,DE,2617,1
txn_01931,1691.87,GlobalTech Inc,LHSN21851888880670,internal,2024-05-13T10:21:00,normal,IN,661,1
txn_01932,372.14,Eagle Partners,EBOD51820377889255,wire,2024-05-15T10:17:00,normal,US,2299,1
txn_01933,137.9,Delta Systems,TBJV21020275884252,ach,2024-05-15T11:07:00,normal,CA,2462,1
txn_01934,2305.99,GlobalTech Inc,CUCT98679807935978,internal,2024-05-17T16:13:00,normal,FR,2151,1
txn_01935,1846.76,Meridian Partners,MOKG39636057662702,internal,2024-05-13T11:55:00,normal,CA,1789,1
txn_01936,23324.76,Shell Corp International,UCKV86578091343161,ach,2024-05-17T22:30:00,suspicious,BZ,72,1
txn_01937,50.0,Pacific Trading Co,MDSH99091699854353,ach,2024-05-14T11:00:00,normal,MX,1725,1
txn_01938,2669.25,Horizon Group,DCMP19022941318699,internal,2024-05-15T11:46:00,normal,UK,3478,1
txn_01939,798.83,Eagle Partners,OUIX73384842199330,ach,2024-05-15T14:27:00,normal,UK,1218,1
txn_01940,2783.43,Blue Ridge Capital,ERIZ21020539502402,wire,2024-05-14T10:37:00,normal,CA,2221,1
txn_01941,189793.56,Unnamed Trust,BXKB09788208121913,wire,2024-05-14T12:37:00,violation,VU,29,1
txn_01942,302.68,Acme Corp,XQBV59296222927065,wire,2024-05-17T10:37:00,normal,AU,3544,1
txn_01943,4871.57,Nordic Ventures,JJGN99577738721489,ach,2024-05-14T14:53:00,normal,CH,821,1
txn_01944,5846.21,Pacific Trading Co,GOLJ33036541458685,ach,2024-05-17T13:18:00,normal,US,2848,1
txn_01945,1526.56,Delta Systems,OKNU92459375265479,wire,2024-05-17T15:46:00,normal,DE,441,1
txn_01946,2924.97,Apex Solutions,CSVE54629148652816,wire,2024-05-16T10:21:00,normal,DE,972,1
txn_01947,396758.9,Unknown Entity LLC,YHUI87347143455812,wire,2024-05-13T18:11:00,violation,PA,15,1
txn_01948,1969.17,Pinnacle Holdings,XMLN52341389994043,internal,2024-05-13T15:52:00,normal,DE,1831,1
txn_01949,2499.25,Meridian Partners,IGZD52742054932966,ach,2024-05-16T08:57:00,normal,CH,1204,1
txn_01950,10000.0,Rapid Transfer SA,UTLS31034131647525,wire,2024-05-13T23:50:00,suspicious,PA,21,2
txn_01951,492817.02,Rapid Transfer SA,UGYJ54019380262067,wire,2024-05-13T03:11:00,violation,WS,21,1
txn_01952,3272.36,Horizon Group,TCMM97848018451462,wire,2024-05-13T13:36:00,normal,JP,790,1
txn_01953,10000.0,Shell Corp International,KFMT49588879470551,ach,2024-05-17T02:42:00,suspicious,ZA,57,1
txn_01954,1260.87,Coastal Ventures,KWKX56258815371473,internal,2024-05-16T18:59:00,normal,IN,2329,1
txn_01955,10000.0,Anonymous Trading BVI,UTZH24808613171274,wire,2024-05-16T05:47:00,suspicious,KY,87,1
txn_01956,2036.43,Pinnacle Holdings,ACAI32898614341036,ach,2024-05-13T11:15:00,normal,TR,473,1
txn_01957,1702.87,Coastal Ventures,OHNK76615654527111,ach,2024-05-14T14:46:00,normal,CA,2479,1
txn_01958,677.38,Pacific Trading Co,HJEV83644089268705,internal,2024-05-13T16:02:00,normal,CA,3568,1
txn_01959,10000.0,Panama Global SA,BFMA64746872343098,wire,2024-05-19T05:59:00,suspicious,WS,52,1
txn_01960,10000.0,Offshore Holdings Ltd,NPAM56272980699016,ach,2024-05-18T23:22:00,suspicious,PA,81,1
txn_01961,432.66,Pacific Trading Co,GJGY24451076226838,internal,2024-05-15T08:40:00,normal,MX,1375,1
txn_01962,1983.35,Summit Capital,UVUM56101438889937,internal,2024-05-16T12:36:00,normal,CH,2905,1
txn_01963,222.49,GlobalTech Inc,JXKH52181883552312,wire,2024-05-14T09:25:00,normal,FR,2818,1
txn_01964,75000.0,Cayman Investments Ltd,WAYS67054668893734,wire,2024-05-18T03:34:00,suspicious,VU,44,1
txn_01965,2548.16,GlobalTech Inc,NSVZ22219693792374,ach,2024-05-16T15:04:00,normal,CH,2670,2
txn_01966,284730.88,Anonymous Trading BVI,CJFS39685621850163,wire,2024-05-18T10:57:00,violation,PA,18,1
txn_01967,15337.15,Offshore Holdings Ltd,CAJO54121267888610,wire,2024-05-13T22:12:00,suspicious,WS,28,1
txn_01968,834.35,Atlas Financial,YKDC61559407816184,internal,2024-05-14T13:59:00,normal,CH,711,1
txn_01969,2068.96,Vanguard Services,CAJO54121267888610,ach,2024-05-15T10:50:00,normal,AU,2202,1
txn_01970,3384.27,Acme Corp,UVMZ85662462873342,wire,2024-05-16T09:16:00,normal,JP,1462,1
txn_01971,2234.37,Nordic Ventures,XRKL74443135182337,ach,2024-05-15T12:55:00,normal,UK,1692,1
txn_01972,19270.01,Rapid Transfer SA,JJGN99577738721489,wire,2024-05-13T02:29:00,suspicious,PA,55,1
txn_01973,494047.72,Offshore Holdings Ltd,OVZJ06403910651801,wire,2024-05-19T03:24:00,violation,VG,7,1
txn_01974,336259.05,Rapid Transfer SA,OHNK76615654527111,wire,2024-05-13T16:32:00,violation,BZ,18,1
txn_01975,74.13,Eagle Partners,EDBJ69632595327877,ach,2024-05-16T12:18:00,normal,AU,485,1
txn_01976,10000.0,Cayman Investments Ltd,UTLS31034131647525,ach,2024-05-13T05:22:00,suspicious,PA,24,2
txn_01977,3755.15,Summit Capital,OQWL19108839822587,wire,2024-05-15T13:04:00,normal,TR,2767,1
txn_01978,4136.73,Acme Corp,IBAK24278680112805,internal,2024-05-16T12:08:00,normal,CH,989,1
txn_01979,7024.18,Sterling Industries,GZER56914630316179,ach,2024-05-14T12:10:00,normal,FR,726,2
txn_01980,5786.96,Pacific Trading Co,VBFH80617445187053,ach,2024-05-17T11:30:00,normal,FR,3610,1
txn_01981,10480.81,Unnamed Trust,CAJO54121267888610,ach,2024-05-19T02:09:00,suspicious,WS,74,1
txn_01982,3301.74,Vanguard Services,UMLI05153195205852,wire,2024-05-15T14:53:00,normal,DE,787,1
txn_01983,1099.26,Pacific Trading Co,FPWP58416169284511,internal,2024-05-13T11:12:00,normal,CA,2093,1
txn_01984,5690.24,Summit Capital,FXJB04991547887287,internal,2024-05-16T10:28:00,normal,UK,107,1
txn_01985,752.75,Coastal Ventures,GOWI52991241904966,wire,2024-05-14T15:25:00,normal,DE,2915,1
txn_01986,7070.18,Eagle Partners,WAYS67054668893734,wire,2024-05-15T11:29:00,normal,CA,3404,1
txn_01987,234.75,Acme Corp,TJLD98327315851493,ach,2024-05-15T10:51:00,normal,US,2108,1
txn_01988,749.17,Meridian Partners,UJPH64710276773592,wire,2024-05-14T14:10:00,normal,DE,1197,1
txn_01989,1908.97,Meridian Partners,TBNX59401399049027,wire,2024-05-17T08:30:00,normal,CH,2175,1
txn_01990,2583.32,Atlas Financial,CYFI78261375060685,ach,2024-05-16T16:50:00,normal,CH,351,1
txn_01991,3841.37,Pinnacle Holdings,JJGN99577738721489,ach,2024-05-16T11:03:00,normal,CH,821,1
txn_01992,3590.46,Summit Capital,GZER56914630316179,wire,2024-05-14T15:21:00,normal,FR,726,2
txn_01993,10392.79,Summit Capital,AGGX17393638546785,ach,2024-05-16T12:56:00,normal,US,383,1
txn_01994,2678.1,Pinnacle Holdings,CMMM87002176591803,internal,2024-05-14T12:59:00,normal,JP,3248,1
txn_01995,2720.97,Pinnacle Holdings,UMLI05153195205852,ach,2024-05-17T11:01:00,normal,DE,787,1
txn_01996,10000.0,Unknown Entity LLC,JXKH52181883552312,wire,2024-05-18T04:06:00,suspicious,KY,69,1
txn_01997,10000.0,Panama Global SA,ZOBR66882634351751,wire,2024-05-17T23:56:00,suspicious,BZ,66,1
txn_01998,646.25,Pacific Trading Co,KOZG87571775140105,ach,2024-05-17T12:17:00,normal,DE,3012,1
txn_01999,5166.02,Atlas Financial,JYZH95339421047095,wire,2024-05-17T10:05:00,normal,FR,2124,1
txn_02000,1053.49,Vanguard Services,OAXX48281489325288,internal,2024-05-20T15:25:00,normal,US,2478,1
txn_02001,350130.9,Unnamed Trust,ARRN00848408621182,wire,2024-05-26T06:20:00,violation,PA,18,1
txn_02002,3132.99,Acme Corp,XKZD71236851604817,ach,2024-05-21T15:09:00,normal,UK,51,1
txn_02003,179720.74,Shell Corp International,BXKB09788208121913,wire,2024-05-23T23:43:00,violation,WS,28,2
txn_02004,50.0,Blue Ridge Capital,UTLS31034131647525,wire,2024-05-20T13:01:00,normal,CH,1654,1
txn_02005,5775.0,Acme Corp,ERIZ21020539502402,ach,2024-05-24T14:07:00,normal,CA,2221,1
txn_02006,1174.57,Acme Corp,VQHU30165712082677,ach,2024-05-23T11:51:00,normal,CH,271,1
txn_02007,440157.89,Shell Corp International,ZOBR66882634351751,wire,2024-05-24T12:48:00,violation,WS,27,1
txn_02008,7158.09,Delta Systems,QSKD71870262174596,wire,2024-05-24T13:43:00,normal,US,2722,1
txn_02009,9466.45,Coastal Ventures,HEWK36729466711684,internal,2024-05-20T11:54:00,normal,FR,3427,1
txn_02010,5711.75,Sterling Industries,JYZH95339421047095,wire,2024-05-24T08:32:00,normal,FR,2124,2
txn_02011,2453.94,Sterling Industries,UTZH24808613171274,internal,2024-05-22T11:44:00,normal,JP,61,1
txn_02012,2615.9,Vanguard Services,XXBW28385786527858,ach,2024-05-21T10:01:00,normal,AU,1315,1
txn_02013,479.43,Nordic Ventures,UVUM56101438889937,internal,2024-05-20T12:28:00,normal,CH,2905,1
txn_02014,1373.83,Blue Ridge Capital,UVMZ85662462873342,internal,2024-05-22T13:55:00,normal,JP,1462,1
txn_02015,3315.09,Pinnacle Holdings,DGZE37058957829114,ach,2024-05-20T11:44:00,normal,FR,2743,1
txn_02016,520.71,Pinnacle Holdings,ZHKM46519398280737,internal,2024-05-22T11:00:00,normal,TR,3533,1
txn_02017,1214.02,Horizon Group,EOFB46537556464170,internal,2024-05-21T08:29:00,normal,US,576,1
txn_02018,264634.33,Offshore Holdings Ltd,CLRC99560466183982,wire,2024-05-21T05:22:00,violation,BZ,1,1
txn_02019,1375.22,Atlas Financial,XNQD17758917839084,wire,2024-05-22T15:06:00,normal,CH,1958,1
txn_02020,10000.0,Cayman Investments Ltd,FPWP58416169284511,wire,2024-05-26T23:42:00,suspicious,IN,5,1
txn_02021,181.8,Delta Systems,BFMA64746872343098,wire,2024-05-24T15:09:00,normal,US,2531,1
txn_02022,3577.03,Acme Corp,TCMM97848018451462,wire,2024-05-20T14:08:00,normal,JP,790,2
txn_02023,386132.05,Cayman Investments Ltd,XECJ56232858842474,wire,2024-05-23T00:47:00,violation,BZ,25,1
txn_02024,514.93,Pinnacle Holdings,YSTC02290147679764,internal,2024-05-21T13:57:00,normal,DE,2617,1
txn_02025,440852.09,Unknown Entity LLC,FPWP58416169284511,wire,2024-05-23T09:52:00,violation,KY,20,1
txn_02026,3102.66,Pacific Trading Co,SREN20450533158692,internal,2024-05-21T09:46:00,normal,BR,830,1
txn_02027,1563.47,Delta Systems,GOWI52991241904966,wire,2024-05-21T14:52:00,normal,DE,2915,1
txn_02028,1558.24,Apex Solutions,BBRJ27109477752047,ach,2024-05-23T15:59:00,normal,CH,879,1
txn_02029,58390.5,Unnamed Trust,WGCS31491905865185,ach,2024-05-23T23:32:00,suspicious,IN,38,1
txn_02030,360.7,Pacific Trading Co,JPAC68733950047974,ach,2024-05-20T15:51:00,normal,CH,300,1
txn_02031,150221.63,Unnamed Trust,TUSR56984789611836,wire,2024-05-26T10:17:00,violation,PA,2,1
txn_02032,2225.06,Nordic Ventures,OHNK76615654527111,wire,2024-05-21T11:05:00,normal,CA,2479,1
txn_02033,14752.96,Unnamed Trust,BTEV75571928565431,ach,2024-05-25T22:01:00,suspicious,AE,83,1
txn_02034,1553.4,Acme Corp,SREN20450533158692,wire,2024-05-23T08:15:00,normal,BR,830,1
txn_02035,693.54,Summit Capital,VUML82029702135569,wire,2024-05-22T10:32:00,normal,UK,3521,1
txn_02036,411.43,Acme Corp,BXKB09788208121913,ach,2024-05-23T08:16:00,normal,CA,3183,2
txn_02037,56.0,Summit Capital,ADIF94019655698169,ach,2024-05-22T10:05:00,normal,UK,1160,1
txn_02038,2932.8,Horizon Group,TCMM97848018451462,internal,2024-05-20T12:52:00,normal,JP,790,2
txn_02039,7094.98,GlobalTech Inc,EOFB46537556464170,ach,2024-05-23T08:35:00,normal,US,576,1
txn_02040,2416.31,Delta Systems,SREN20450533158692,wire,2024-05-20T10:37:00,normal,BR,830,1
txn_02041,6764.46,Pinnacle Holdings,PBJN22656766182512,internal,2024-05-23T13:56:00,normal,UK,1571,1
txn_02042,467.37,Nordic Ventures,ZRFL53714785969691,internal,2024-05-23T11:52:00,normal,AU,1089,2
txn_02043,707.95,Atlas Financial,YKDC61559407816184,ach,2024-05-21T11:45:00,normal,CH,711,2
txn_02044,10000.0,Rapid Transfer SA,EDBJ69632595327877,wire,2024-05-26T05:38:00,suspicious,WS,54,1
txn_02045,377.24,Vanguard Services,JVNK64823662994680,wire,2024-05-21T14:08:00,normal,MX,1833,1
txn_02046,10000.0,Anonymous Trading BVI,IRSS64235369378547,ach,2024-05-25T23:34:00,suspicious,PA,6,1
txn_02047,52685.49,Anonymous Trading BVI,MWXP86691251778528,ach,2024-05-24T00:00:00,suspicious,WS,60,1
txn_02048,1556.3,Pinnacle Holdings,XXBW28385786527858,wire,2024-05-22T10:12:00,normal,AU,1315,1
txn_02049,164907.71,Cayman Investments Ltd,ACAI32898614341036,wire,2024-05-23T03:37:00,violation,KY,20,1
txn_02050,3346.15,Delta Systems,LMOY98250714611254,ach,2024-05-20T10:24:00,normal,CA,1557,1
txn_02051,897.82,Pinnacle Holdings,BXKB09788208121913,wire,2024-05-22T18:44:00,normal,CA,3183,1
txn_02052,478.92,Eagle Partners,ESVM12018366752545,ach,2024-05-20T11:00:00,normal,US,1866,1
